,user_name,user_location,user_description,user_verified,date,text,hashtags,source
211,JacksonT,,"Small/Micro Cap Stock Trader,  Amex, Nasdaq, NYSE under ten dollars. RTs may be interesting, wrong, outrageous. Question authority. 
Think for yourself.",False,2022-06-30 00:49:18+00:00,"#Housing: ‘We’re at a tipping point’ for home prices, economist says https://t.co/ouTJ0RVS60 via @YahooFinance",['Housing'],Twitter Web App
212,JacksonT,,"Small/Micro Cap Stock Trader,  Amex, Nasdaq, NYSE under ten dollars. RTs may be interesting, wrong, outrageous. Question authority. 
Think for yourself.",False,2022-06-30 00:48:05+00:00,"$BBBY  4.9900-1.5400  -23.58%

Bed Bath &amp; Beyond is 'in the end days' after 'dumpster fire' quarter, analyst says https://t.co/T8u51bCdIr via @YahooFinance",,Twitter Web App
213,Slick Rick,,"It’s how you deal with failure that determines how you achieve success.

(personal opinion, not financial advice)",False,2022-06-30 00:44:48+00:00,"@YahooFinance: $DIS votes to keep Bob Chapek on board as CEO for another 3 years, $PINS CEO Ben Silbermann steps down, $CCL stock drops…",,Twitter for Android
214,Magnolia Gallery,"Fairfax, Virginia",Your health is 1! Everything else are 0s after 1 - Health Expert - https://t.co/Z5AcFD6A2L,False,2022-06-30 00:34:34+00:00,"Tesla reportedly lays off 200 in Autopilot unit, shutters San Mateo office https://t.co/cuEm3a3ko6 via @YahooFinance",,Twitter Web App
215,george mallory,,Bitter,False,2022-06-30 00:32:46+00:00,"Best Cities to Retire on a Budget of $1,500 a Month https://t.co/bLzb32UISk via @YahooFinance What goes into the livability score?",,Twitter Web App
216,SRMilleto,,"Before criticizing #Bitcoin, please study its fundamentals.",False,2022-06-30 00:29:21+00:00,@YahooFinance: Powell says 'no guarantee' Fed can avoid a hard landing https://t.co/rgmXYjwWDN by @bcheungz https://t.co/Z5ITiq2Fqz,,Twitter for iPhone
217,Pulp Pimp,Everywhere,"OG - Old school, but fresh as hell.  No PC. Love my country, my horse racing and YOU!! Yes...YOU!! Superfan of Secretariat.  +Three Ring+ Florida born & raised",False,2022-06-30 00:28:57+00:00,US Personal Spending Is Revised Sharply Lower in First-Quarter Data https://t.co/CPsvSahEQG via @YahooFinance,,Twitter Web App
218,Pulp Pimp,Everywhere,"OG - Old school, but fresh as hell.  No PC. Love my country, my horse racing and YOU!! Yes...YOU!! Superfan of Secretariat.  +Three Ring+ Florida born & raised",False,2022-06-30 00:28:50+00:00,US Personal Spending Is Revised Sharply Lower in First-Quarter Data https://t.co/CPsvSah718 via @YahooFinance,,Twitter Web App
219,John Durboraw,"Columbia, MO",Retired Educator and Navy Supply Corp Officer. University of Missouri-Columbia Alumni.,False,2022-06-30 00:27:50+00:00,@KerryHannon @__gabriellacruz @YahooFinance @Yahoo And now will we have more children we can ignore.,,Twitter for iPad
220,Speak The Politic,,"I invest in progressive, intelligent companies. Strongly dislike @gurgavin a paper trader pump & dump scammer wrecking good stocks. Prisms mine. Not my Bugg.",False,2022-06-30 00:24:49+00:00,@KendallP97 @leslie_stjames @YahooFinance @HindenburgRes The force is strong in your OCD and Asperger's. I hope you are named as a defendant. It'll cost you 6-figures to defend class action for all the deliberate FUD you've spread. Keep fighting on social...maybe do a gofundme for your legal defense? So dumb of you $MULN,,Twitter Web App
221,Surendra Singh,,,False,2022-06-30 00:23:51+00:00,"""The First-Ever NFT Creative Competition 2022: The Winners"" via @YahooFinance

Trending #bitcoin news with frequent shares and strong engagement across social media.

Social Insights: https://t.co/rOF9YieKNt $btc

Source👇https://t.co/2gwEfvYWZR",['bitcoin'],Twitter for Android
222,Joey Sales,,FMC BioMed invest/trade/options.Tweets are opinions only so do your own DD.Not a financial advisor.,False,2022-06-30 00:22:34+00:00,New report reveals major source of recent crypto market chaos https://t.co/og4t7uUrET via @YahooFinance,,Twitter Web App
223,USAgenda22,USA,Smaller govt. Individuality. #Constitution   #Sovereignty #BillofRights  Rights & responsibilities are 2 sides of same coin.,False,2022-06-30 00:20:29+00:00,"Stagflation is on the way.
US economy contracted more than initially reported in Q1 as consumption dropped https://t.co/lIWsCCv0Fb via @YahooFinance",,Twitter Web App
224,Dewmboom,,Not a Professional Investor. Deep Dive DD on my Stocks. Knowledgeable & Visionary. Not Affiliated with Companies Invested In. PATIENCE is KEY. Follow @dewmboom,False,2022-06-30 00:18:45+00:00,"@dewmboom: $SIRC filed their Audited CY2021 report with the OTC on April 4 and they issued a PR on April 5. 

Solar Integrated Roofing C…",,Twitter for iPhone
225,The-Company,winston salem,CITING/PLEASE CALL WHEN NEED-ED?,False,2022-06-30 00:06:03+00:00,"Stocks finish mixed as bitcoin fights to stay above $20,000 https://t.co/ZBQh6iF7lY via @YahooFinance",,Twitter Web App
226,juicetrades,"Chicago, IL","Professional Options Traders
#capitalist #darkpools🔮
Custom Data Flow/ Trader's Edge
Life Time Sale Happening Now! 📈
API/🧃Mentorship/ Discord🚀👨‍🚀🍋",False,2022-06-30 00:05:57+00:00,@unusual_whales @YahooFinance is a joke,,Twitter Web App
227,Money Focus,"Boston, MA",The goal of Money Focus is to guide readers into a broader understanding of the financial markets in a language that is easy to understand by keeping it simple.,False,2022-06-30 00:05:26+00:00,"Bed Bath &amp; Beyond CEO ousted as sales collapse 27% https://t.co/VntL86wPUH via @YahooFinance Look, Bed Bath &amp; Beyond has an expensive line of products, and ALL its products can be listed as DISCRETIONARY--you can live without them, so instead of firing the CEO lower your prices.",,Twitter Web App
228,Phan Nguyen Gia An,"Ho Chi Minh, Vietnam",,False,2022-06-30 00:03:56+00:00,"""The First-Ever NFT Creative Competition 2022: The Winners"" via @YahooFinance

Trending #bitcoin news with frequent shares and strong engagement across social media.

Social Insights: https://t.co/weiG7dofvI $btc

Source👇https://t.co/7O42Sxa9tF",['bitcoin'],Twitter Web App
229,Blue Limousine,The Golden State,It is never to early to prepare — #TeamBlue we need to band together #VoteDemocracy,False,2022-06-30 00:03:35+00:00,"Hopefully this will prevent someone from hoarding a valuable commodity and then price gouging folks that are in dire need.

Amazon to limit purchases of Plan B and other emergency contraceptive pills https://t.co/DmpLHnTTPb via @YahooFinance",,Twitter Web App
230,FunDonor,,FunDonor is an exciting way for young people to help raise money for charity. Get involved! ⬇⬇⬇ Soon on @Indiegogo #GiveBack & #Empower,False,2022-06-30 00:02:35+00:00,"@CaseFoundation: Last week, @GoldmanSachs announced that they’re invested $1 billion of their $10 billion commitment to the One Million…",,Twitter Web App
231,Luis Castillo,"Long Island, NY",Traditional Catholic! My Lord Jesus Christ 🙏✝️/JMJ/ Reading 1 Catholic book at a time📚NO NOVUS ORDO! I Live Amongst Devils! #CouncilOfTrent #NoCompromise,False,2022-06-29 23:57:13+00:00,@YahooFinance: Google targeted in fresh EU consumer groups' privacy complaints https://t.co/hLKRp27Q6B https://t.co/sqXrefUPqL,,Twitter for iPhone
232,vandave,Burnaby,,False,2022-06-29 23:57:08+00:00,@GADnyc @pykevision @YahooFinance 0.25% down.,,Twitter Web App
233,Mark Miller @ NFT NYC,"Redding, CA",Enemy of artistic poverty | CEO: @labelcoin - the Web3 Robinhood of Music / Founder: @braveenoughaa @taikaiesports Find me at: #consensus2022 #NFTNYC #A2iM,False,2022-06-29 23:53:22+00:00,"@Labelcoin: Thank you @YahooFinance for helping us spread the word! 

Let’s end artistic poverty! 

https://t.co/tef0xCbYvj

#music3 #mu…",['music3'],Twitter for iPhone
234,Paul John Stile,Boca Raton Las’Vages NYC,,False,2022-06-29 23:53:19+00:00,"@YahooFinance @DsHollers Bitcoin going down to 2,900 again",,Twitter for iPhone
235,George Thomas,North Alabama,"Retired Engineer --I feel and think much as you do, care about many of the things you care about, although most people do not care about them. You are not alone",False,2022-06-29 23:52:58+00:00,@BeachyPiers @YahooFinance I followed the breaking news account and found it’s posts verifiable and timely. And concise. Timely news updates are my main reason for using Twitter. I’ll miss it.,,Twitter Web App
236,Labelcoin,"Nashville, TN",Labelcoin is the Robinhood app for Music - stamping out artistic poverty by making songs investable to the average fan. Sign up for early access ⤵️,False,2022-06-29 23:47:42+00:00,"Thank you @YahooFinance for helping us spread the word! 

Let’s end artistic poverty! 

https://t.co/tef0xCbYvj

#music3 #musicnft #web3 #blockchain #royalties #newmusic",,Twitter for iPhone
237,Investor and Believer,New Jersey,"""Don't waste time learning the tricks of the trade. Instead, learn the trade.""",False,2022-06-29 23:46:07+00:00,@YahooFinance: Spirit Airlines again delays shareholder vote on Frontier deal https://t.co/fa4KFKloJJ https://t.co/kk1mFMZJRt,,Twitter for iPhone
238,Yahoo Finance,"New York, NY","The world’s biggest business news platform: https://t.co/EhQ75nXob3 Get the free Yahoo Finance app and subscribe to our morning newsletter, the Morning Brief ⬇️",True,2022-06-29 23:46:00+00:00,Spirit Airlines again delays shareholder vote on Frontier deal https://t.co/fa4KFKloJJ https://t.co/kk1mFMZJRt,,SocialFlow
239,Yahoo Finance,"New York, NY","The world’s biggest business news platform: https://t.co/EhQ75nXob3 Get the free Yahoo Finance app and subscribe to our morning newsletter, the Morning Brief ⬇️",True,2022-06-29 23:45:10+00:00,Google targeted in fresh EU consumer groups' privacy complaints https://t.co/hLKRp27Q6B https://t.co/sqXrefUPqL,,SocialFlow
240,Ella Vincent,Chicago,"I'm a finance writer who loves books, saving money, TV, music, and intersectional feminism. I'm loyal and dislike injustice. Views expressed are my own. She/her",True,2022-06-29 23:43:07+00:00,@YahooFinance: .@KerryHannon provides tips for managing 401(k) accounts in a recession: https://t.co/Xze2fmdmCu,,Twitter Web App
241,Bosco,USA,Nonsense is mine; Retweets aren't endorsement; Stock market wildcatter; Sometimes a left hander; Peace ☮️,False,2022-06-29 23:38:40+00:00,"Cash on the sideline?

RT

$3 trillion in savings may push the Fed to keep raising rates: economist https://t.co/GamAQWsL2F via @YahooFinance https://t.co/RlCbJ7bLMd",,Twitter Web App
242,Lucius Gip,,|CARDANIAN| #ADA #Cardano #AdaLovelace,False,2022-06-29 23:36:35+00:00,@YahooFinance: Cardano founder @IOHK_Charles joined Yahoo Finance Live on June 9 to discuss initiatives that the blockchain platform is…,,Twitter for iPhone
243,G.L.B.,"DM for promotions.
Ghana, Africa, US, Canada, UK, Europe, Asia.","#Exclusive #Coverage of #Breaking #News #Leaks in #Ghana and #World. #Entertainment #Interviews #Events #Promos #Photos #GhanaLeaksBlog
♢New Management♢",False,2022-06-29 23:35:08+00:00,@sammyskshop: Xavi’s gesture to convince Ousmane Dembele to stay at Barcelona revealed An https://t.co/pZ4e5zJSpA #mufc #manutd #epl #fo…,"['mufc', 'manutd', 'epl']",X-Droid
244,sammy sk football,,Sammyskshop is a trusted online shop bringing to you top fashionable products worldwide to your door step with just a single click and order. #sammyskshop,False,2022-06-29 23:35:02+00:00,Xavi’s gesture to convince Ousmane Dembele to stay at Barcelona revealed An https://t.co/pZ4e5zJSpA #mufc #manutd #epl #football #TransferNews #newsnow #YahooFinance #premierleague #TransferRumours #bbnaija https://t.co/brjEarsmWD #transfernews,"['mufc', 'manutd']",Revive Social App
245,@Paul_Nielsen,Moyock N.C,"Reporter at Daily Advance in Elizabeth City, N.C. Fmr reporter Charlotte Media Group. Fmr sports reporter at NW Ark. Democrat-Gazette 1984-2016",False,2022-06-29 23:31:59+00:00,@big_pittman @YahooFinance @BreezeAirways @KCIAirport Stay away,,Twitter for iPad
246,#193581,,,False,2022-06-29 23:31:43+00:00,"@TimmerFidelity: Timely conversation this morning on @YahooFinance with @BrianSozzi, @juleshyman and @thebradsmith 

https://t.co/0CTwrF…",,Twitter for iPhone
247,David Blume,"Vancouver, British Columbia",,False,2022-06-29 23:31:40+00:00,"@YahooFinance @__gabriellacruz Yawn! ‘Hope springs eternal, in the realtor’s breast’",,Twitter for iPad
248,EzFlow4SIX4,,🐪🐫🌍👳🏿‍♂️🎬🎥🎞🎮🌍🐫🐪,False,2022-06-29 23:30:55+00:00,"@ArabianCamels: In case you missed seeing #ArabianCamels on #YahooFinance: https://t.co/NgT5WsbJyp 

#AntaraMovieNFT 1 #ETH
https://t.co…","['ArabianCamels', 'YahooFinance', 'AntaraMovieNFT', 'ETH']",Twitter for iPhone
249,@Paul_Nielsen,Moyock N.C,"Reporter at Daily Advance in Elizabeth City, N.C. Fmr reporter Charlotte Media Group. Fmr sports reporter at NW Ark. Democrat-Gazette 1984-2016",False,2022-06-29 23:30:36+00:00,"@YahooFinance @BreezeAirways We tried the lower fares but only problem is we never got in the air because you cancelled our flight with no chance of getting out until two days later, forcing us to drive 12 hours to our vacation destination. Our first try will be our last.",,Twitter for iPad
250,Danny Cevallos,"New York, USA","@MSNBC @NBCNews @NBCNewsNow @NBCLX Legal Analyst; @UMich & @NDLaw. Danny@DannyCevallos.com, 7-time 10/10 Recipient on @RateMySkypeRoom",True,2022-06-29 23:29:59+00:00,"@kevcirilli: TY, @SXMPOTUS. 

Great to chat G7 / NATO / tech diplomacy / China / Russia + plug my favorite Uncle Mike’s hoagie shop — be…",,Twitter for iPhone
251,Zed+Bitcoin+Tesla,,It’s “essentially a busted legacy story”,False,2022-06-29 23:29:14+00:00,"@TimmerFidelity @BrianSozzi @YahooFinance @juleshyman @thebradsmith Brian! Seriously 
- do some damn journalism here. It is obvious the Spirit BoD is corrupt with continual delays. Ask slippery Ted Christie about how many (5)  board seats Frontier/Franke has promised the massively corrupt Spirit BoD.",,Twitter for iPhone
252,O'Connell Driscoll,"Santa Barbara, CA",,False,2022-06-29 23:28:38+00:00,US Personal Spending Is Revised Sharply Lower in First-Quarter Data https://t.co/ICWXIHE5Jl via @YahooFinance,,Twitter Web App
253,ben🏅,"Nice, France",#Family #BITCOIN #ETH #LTC #NFT #NFTart #streetart #NFTgiveaway #cro,False,2022-06-29 23:28:19+00:00,"@ArabianCamels: In case you missed seeing #ArabianCamels on #YahooFinance: https://t.co/NgT5WsbJyp 

#AntaraMovieNFT 1 #ETH
https://t.co…","['ArabianCamels', 'YahooFinance', 'AntaraMovieNFT', 'ETH']",Twitter for iPhone
254,Jobs via Tweet,,One Stop Destination for Job Search on Twitter.,False,2022-06-29 23:27:44+00:00,"@JupiterEXC: Did you hear the news?

Jupiter Exchange is in the #hiring process despite industry-wide job cuts.

Thank you @YahooFinance…",['hiring'],JobsViaTweet
255,the man who own nothing,,,False,2022-06-29 23:26:35+00:00,"Carnival Stock Could Fall to $0 in a Worst-Case Scenario, Analyst Says https://t.co/yFjSsYiMGb @YahooFinanceより",,Twitter Web App
256,the man who own nothing,,,False,2022-06-29 23:26:02+00:00,"Bed Bath &amp; Beyond earnings: ‘This company is going bankrupt,’ analyst says https://t.co/DDXzBjx3rJ @YahooFinanceより",,Twitter Web App
257,Gabe,MA,,False,2022-06-29 23:22:23+00:00,"@pykevision @YahooFinance Fiat currencies are guaranteed to go down over any 10 year period.

#Bitcoin is likely to go up a lot over the next 10 years

not ""doubling down"" just converting USD earnings into a currency useful for savings.",['Bitcoin'],Twitter Web App
258,Ricardo Savage,"North Vallejo, CA",,False,2022-06-29 23:22:01+00:00,$3 trillion in savings may push the Fed to keep raising rates: economist https://t.co/0ocfC6lMJW via @YahooFinance @federalreserve,,Twitter Web App
259,Beachy Piers ✊🏽,,"Independent, Mom, Registered Nurse, Bernie gal, Hippie, Music Lover, Anti-Capitalist, Ant-Fascist, Love travel, #BLM 
Greed will destroy human existence.",False,2022-06-29 23:15:05+00:00,"Twitter permanently suspends scores of 'news' accounts under the company BNN founded by Gurbaksh Chahal, former tech CEO convicted of battery https://t.co/oENeA2rZfZ via @YahooFinance",,Twitter Web App
260,?,,"I am the sum of all my parts Some of those parts are bent, broken, twisted and warped. And I block stupid people.",False,2022-06-29 23:13:23+00:00,I just got laid off from my dream job at #Tesla without warning. I feel like my life got uprooted so a billionaire could save some money. https://t.co/wRPyeRTjeN via @YahooFinance,['Tesla'],Twitter Web App
261,Jafo13,"Texas, USA",Crypto and Small Business Owner. $turu $BBT @turuglobal ❤️ 🐫 #ArabianCamels #AntaraMovieNFT,False,2022-06-29 23:09:57+00:00,"@ArabianCamels: In case you missed seeing #ArabianCamels on #YahooFinance: https://t.co/NgT5WsbJyp 

#AntaraMovieNFT 1 #ETH
https://t.co…","['ArabianCamels', 'YahooFinance', 'AntaraMovieNFT', 'ETH']",Twitter for iPhone
262,NIO Informant,United States,"Six figure $NIO investor and proud business owner of 3 years.

Make sure to buy shares of NIO (code 9866) on Hong Kong exchange where it can't be shorted!",False,2022-06-29 23:09:34+00:00,"@NIOSanFrancisco: Another windfall for NIO shareholders in the future:
1. NIO sues Grizzly.
2. NIO is awarded by court.

Stock price wil…",,Twitter Web App
263,Casey,United States,"Write your injuries in dust, your benefits in marble. - Benjamin Franklin",False,2022-06-29 23:07:51+00:00,"@YahooFinance: ""Q2 is shaping up to be one of the most challenging quarters for investors they've faced in history,"" @JH_Investments' Ma…",,Twitter for iPhone
264,Ellebuzios,,,False,2022-06-29 23:05:17+00:00,The First-Ever NFT Creative Competition 2022: The Winners https://t.co/0bbB6pUowx via @YahooFinance,,Twitter Web App
265,Brad Smith,PHL 🔽 DC 🔼 NYC  ⏺ ON AIR,Anchor/Reporter @YahooFinance Fmr: @Cheddar @Nasdaq @SAP. PA Native. Pocket Drummer. @Sixers Optimist. #FlyEaglesFly,True,2022-06-29 23:04:57+00:00,"@TimmerFidelity: Timely conversation this morning on @YahooFinance with @BrianSozzi, @juleshyman and @thebradsmith 

https://t.co/0CTwrF…",,Twitter for iPhone
266,Arabian Camels,,🐪 Arabian Camels 🐪The first NFT Community to create a $30M Hollywood movie together 🎥 Linking Movies with NFTs and DeFi 🎬 Make history with us,False,2022-06-29 23:00:01+00:00,"In case you missed seeing #ArabianCamels on #YahooFinance: https://t.co/NgT5WsbJyp 

#AntaraMovieNFT 1 #ETH
https://t.co/HdRO5XJoQ8
#TogetherWeRide","['ArabianCamels', 'YahooFinance', 'AntaraMovieNFT', 'ETH']",TweetDeck Web App
267,Gerard DeBenedetto,NYC,"China investment professional, gym rat and father of the millennium",False,2022-06-29 23:00:00+00:00,@pykevision @YahooFinance I don't think you know what doubling down means,,Twitter Web App
268,Max Infeld 🦝👑👀,"Chico, CA",social engagement - design - typography - printmaking - business development - blockchain tech,False,2022-06-29 22:59:32+00:00,"@Ld2Coin: If you haven't seen this today then check this out... #silver #cryptocurrency #NFT #digitalasset #LD2

LD2: The Silver-Backed…","['silver', 'cryptocurrency', 'NFT', 'digitalasset', 'LD2']",Twitter for Android
269,Pete Sermabeikian,,Equity research #options Macro-ECON Motivated to help others NFT patron. #NFTbijitsu #Bored MCA DATA ALL MAJOR VERTICALS  #BAYC #stonks,False,2022-06-29 22:59:21+00:00,"JPMorgan downgrades Amazon, Meta, and 24 other tech company stocks https://t.co/HcPdpwuCXo via @YahooFinance This is the worst call I have ever seen. Not to mention you think you a little late JPM. seriously this is a joke. Call your broker and tell him to liquidate you tech now.",,Twitter Web App
270,Thomas Powell.🧻🐴💩,"Largo, FL",Remote. Louisvillian/Florida Man. Curmudgeon/ 🇵🇭/🇺🇸 He/Him. #BlackLivesMatter @stringsn88keys@mastodon.social,False,2022-06-29 22:56:14+00:00,‘Simply Outrageous:’ EY Hit With $100 Million Fine After Audit Employees Cheat on CPA Ethics Exam https://t.co/sf8diIEJOg via @YahooFinance https://t.co/QXW6mXVQwA,,Twitter Web App
271,Kyo_STO🏝,日本,"デジタル証券（ST）／経済市場の情報を日々追っかけ中。Hope tZERO""$TZROP""$OSTKO"" https://t.co/8Az1y6rggx / https://t.co/6wAQLcNy8M 2020/9 $INX IPO参加㊗️ #BSTX coming soon",False,2022-06-29 22:55:51+00:00,@INX_Group: INX and @sicpa  have come together in a joint venture to  innovate the future of finance and pioneer the new digital economy…,,Twitter for iPhone
272,Jupiter Exchange,,We’re a digital exchange that facilitates fractional ownership of iconic real-world assets.,False,2022-06-29 22:55:21+00:00,"Did you hear the news?

Jupiter Exchange is in the #hiring process despite industry-wide job cuts.

Thank you @YahooFinance for the feature.

Get to know more here👇

https://t.co/fuzpeAl7Bv",['hiring'],Twitter for iPhone
273,glenn laumeister,Manhattan,Tech CEO- currently CEO of AllWork,False,2022-06-29 22:54:03+00:00,"wow, I mean how does anyone in leadership still have a job there after this????   ‘Simply Outrageous:’ EY Hit With $100 Million Fine After Audit Employees Cheat on CPA Ethics Exam https://t.co/g1s90NgCc5 via @YahooFinance",,Twitter Web App
274,LD2 Coin,Engage with us on Discord,"LD2 is an asset-backed cryptocurrency protocol that facilitates  vaulted, physical ownership of redeemable precious metals & real-time trading of those assets.",False,2022-06-29 22:52:10+00:00,"If you haven't seen this today then check this out... #silver #cryptocurrency #NFT #digitalasset #LD2

LD2: The Silver-Backed Crypto Comeback for the Successful Liberty Dollar (LD) https://t.co/VWsdN1eM6B via @YahooFinance","['silver', 'cryptocurrency', 'NFT', 'digitalasset', 'LD2']",Twitter Web App
275,Manpreet,,Investor. Dropping Due Diligence on the Daily. *I am not a financial advisor. Can buy/close any of my mentioned positions anytime.Always do your own research!*,False,2022-06-29 22:46:31+00:00,"@manpreetkailon: Lithuania hit by cyber attack -government agency

https://t.co/TWUQFhOSiZ via @YahooFinance",,Twitter for iPhone
276,Ronald Rucker,,"I'm a Christian Black Man who Knows a ""Con"" Job When he Sees One!
""There is No GOD, but ""YHWH"", and HIS SON ""JESUS!!!!!""",False,2022-06-29 22:45:29+00:00,@YahooFinance: US economy contracted more than initially reported in Q1 as consumption dropped https://t.co/57WYq1LAaQ https://t.co/DbtK…,,Twitter Web App
277,Robert Ursiny,"Essex Junction, Vermont, USA","Multi function software, Pascal, photo, film, art, GO, gomoku & crossword artist. Run, hike, bike, kayak, aquarium, guitar & music epic. Eth & crypto dependent.",False,2022-06-29 22:43:27+00:00,"Here’s how much your Social Security check is likely to go up next year. Or down. And excuse the picture. 
#social #security #ssn #rise #drop 
https://t.co/3ni0xOSsoJ via @YahooFinance",['social'],Twitter Web App
278,Dave Briggs,"Westport, CT","@YahooFinance 3-5 ET - Former CNN, NBC Sports & FOX News anchor, storyteller, dad, husband, #realtor @Compass & Host ‘ThCannversation.’ Instagram: @davebriggstv",True,2022-06-29 22:38:02+00:00,"Would you crush a Taco Bell + Cheez-It tostada? 
Three for me please 🤤 
https://t.co/01JRCPW4qu https://t.co/5jZaxSLYPA",,Twitter for iPhone
279,NOVAA Canada,"North Vancouver, BC","NOVAA is a technology forward, cloud-based, full-service accounting firm providing CFO advisory, tax planning and accounting services for your growing business.",False,2022-06-29 22:30:41+00:00,@YahooFinance: 'Further cuts are needed': Goldman downgrades Coinbase amid crypto meltdown https://t.co/JpbhYAsHJR by @emily_mcck https:…,,Twitter Web App
280,Kimberly J. Soenen,,"Executive Producer & Curator ""SOME PEOPLE"" (Every)Body | Editor of THE FINE PRINT on Substack. Pro-innovation/Anti-greed. Impatience is a virtue. #DoNoHarm",False,2022-06-29 22:29:45+00:00,@ImproveDX to Improve Diagnosis in Medicine Praises the Intro of Groundbreaking Patient Safety Legislation in U.S. House and Senate wahttps://finance.yahoo.com/news/society-improve-diagnosis-medicine-praises-182900693.html?soc_src=social-sh&amp;soc_trk=tw&amp;tsrc=twtr via @YahooFinance,,Twitter Web App
281,Kirstin Stone,"Memphis, TN",mostly just me rage tweeting American Airlines because of multi-day delays and/or cancellations.,False,2022-06-29 22:28:56+00:00,"@YahooFinance @CrollonPatrol They lied. Sincerely, an MBA",,Twitter Web App
282,Dave Briggs,"Westport, CT","@YahooFinance 3-5 ET - Former CNN, NBC Sports & FOX News anchor, storyteller, dad, husband, #realtor @Compass & Host ‘ThCannversation.’ Instagram: @davebriggstv",True,2022-06-29 22:25:56+00:00,@Jimmerasbury @YahooFinance If my cousins house counts!,,Echofon
283,Cj Bacon,"Islip, NY",A 42 year old gay male into being a fan of celebrities that I love,False,2022-06-29 22:25:51+00:00,"@FeldEnt: “I think the level of audience appreciation is greater than anything I’ve ever seen in my life.""
Kenneth Feld joins Influencer…",,Twitter for Android
284,A.,Reading,"Make the most of your moments, good or bad because one day you are going to be able to look back on those and see how far you have come. I’m proud of you.",False,2022-06-29 22:25:26+00:00,@YahooFinance: Actor and @Mintmobile owner Ryan Reynolds joined Yahoo Finance Live to discuss the importance of cost-efficient wireless…,,Twitter for iPhone
285,Cestbeau,,"It's the futbol. Look at the tabela

#MATRIXAINETWORK #MAN $MAN",False,2022-06-29 22:24:08+00:00,@MatrixAI_Turkey: @Cointelegraph @MatrixAINetwork @MATRIXCMTO @Owen_Matrix @YahooFinance @GlobeNewswire @business Matrix Bio-Wallet in t…,,Twitter for Android
286,Branch Covidian,,,False,2022-06-29 22:23:33+00:00,"Once you figure out that they all lie until the lie doesn't hold water anymore, things get so much clearer. 

It went from no recession, to mild recession and now, you, the consumer caused this.

Nice! https://t.co/BZZ1H3VMvN",,Twitter for Android
287,Yahoo for Business,"New York, NY","Create. Amaze. Repeat. 
We help businesses grow by connecting with customers.",True,2022-06-29 22:19:01+00:00,"Yahoo ConnectID's audience data is entirely consent-based, leveraged from:

@YahooSports
@YahooFinance
@YahooNews
And trusted partners

Learn more about why you should choose Yahoo ConnectID to reach consumers: https://t.co/KazuDwoVwN https://t.co/NUQEya9Uzt",,Sprout Social
288,itscryptotime,,"Crypto, it’s time!",False,2022-06-29 22:18:17+00:00,@emilyrroland: Awesome clip today of @matthew_miskin pointing out where to find opportunities in a volatile market!,,Twitter for iPhone
289,Abu el Banat,Boston MA,"Love my wife, daughters, and 4-legged sons. Oh, and now I'm married to a farmer. Look around. Life is happening. Enjoy.",False,2022-06-29 22:16:52+00:00,@YahooFinance @CrollonPatrol Of course they are. Just ask the hundreds of thousands of grads begging for student loan forgiveness.,,Twitter for Android
290,gino enas,,,False,2022-06-29 22:13:57+00:00,"U.S. Auto Sales To Show Fresh Declines In Q2 After GM, Ford, Stellantis Idled Factories Again https://t.co/OuPSW4uaEo via @YahooFinance Whoops, you left out Tesla sales estimates, which should be around a plus 40% over last year same quarter. Do you agree?",,Twitter Web App
291,Emily Roland,,Co-Chief Investment Strategist at John Hancock Investment Management https://t.co/06j2q7FVcd,False,2022-06-29 22:10:03+00:00,Awesome clip today of @matthew_miskin pointing out where to find opportunities in a volatile market! https://t.co/sEHNAJdDsE,,Twitter Web App
292,Brian Sozzi,"New York, USA","Editor-at-Large + Anchor @YahooFinance. Previous: Executive Editor @TheStreet. No stopping. No excuses. Can't stop, won't slow.",True,2022-06-29 22:08:29+00:00,"@TimmerFidelity: Timely conversation this morning on @YahooFinance with @BrianSozzi, @juleshyman and @thebradsmith 

https://t.co/0CTwrF…",,Twitter for iPhone
293,Sbb,Edmonton area  ,Thoughts my own. Subject to change,False,2022-06-29 22:06:50+00:00,@TimmerFidelity @YahooFinance @BrianSozzi @juleshyman @thebradsmith Isn’t crude oil and gasoline the lynchpin in the inflation narrative? What are your views on those ? How deep will that correction go?,,Twitter Web App
294,Ryan Reynolds,Canada,Actor ▫️Film producer ▫️Entrepreneur (Only Fanpage☝️),False,2022-06-29 22:06:35+00:00,@YahooFinance: Actor and @Mintmobile owner Ryan Reynolds joined Yahoo Finance Live to discuss the importance of cost-efficient wireless…,,Twitter for iPhone
295,alexxa011 | KBD$,Belgrade,@knucklebunnyds,False,2022-06-29 22:05:08+00:00,"@red7nft: #Crypto #smartphone will be ‘transformative’ for the industry says @solana co-founder. @YahooFinance @Solanamobile 

https://t…","['Crypto', 'smartphone']",Twitter Web App
296,MN Rail Notes,"Minnesota, USA","Posted to this page are railfan pics, videos, observations, heads up, news etc from Minnesota or Minnesota related.",False,2022-06-29 22:03:46+00:00,"CN to Invest $55 Million in Minnesota Enabling Sustainable Growth, Improving Capacity and Advancing the Company’s Commitment to Safety https://t.co/9ra6sM4Gw6 via @YahooFinance @CNRailway",,Twitter Web App
